name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",-0.50,1.68,rodmade01,1986-87,DET,15.5,2.9,.120,1.4,1.0,,25,NBA,77,15.0,.545,.587,4.3,0.7,0.5,0.6,6.5,DET,
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+0.82,5.50,rodmade01,1987-88,DET,17.4,6.8,.153,3.3,2.9,,26,NBA,82,26.2,.561,.535,8.7,1.3,0.9,0.5,11.6,DET,160000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+1.52,6.72,rodmade01,1988-89,DET,16.3,8.1,.175,4.7,3.8,,27,NBA,82,26.9,.595,.626,9.4,1.2,0.7,0.9,9.0,DET,550000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+1.23,7.00,rodmade01,1989-90,DET,15.4,9.3,.189,3.4,3.2,,28,NBA,82,29.0,.581,.654,9.7,0.9,0.6,0.7,8.8,DET,
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+1.37,8.05,rodmade01,1990-91,DET,13.9,8.7,.151,2.1,2.9,,29,NBA,82,33.5,.493,.631,12.5,1.0,0.8,0.7,8.2,DET,880000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+2.54,11.29,rodmade01,1991-92,DET,17.0,12.6,.183,4.9,5.8,All-NBA (3rd),30,NBA,82,40.3,.539,.600,18.7,2.3,0.8,0.9,9.8,DET,1075000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+0.24,4.11,rodmade01,1992-93,DET,13.6,5.5,.110,0.8,1.7,,31,NBA,62,38.9,.427,.534,18.3,1.6,0.8,0.7,7.5,DET,2350000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+0.85,6.57,rodmade01,1993-94,SAS,13.4,8.7,.140,3.5,4.2,,32,NBA,79,37.8,.534,.520,17.3,2.3,0.7,0.4,4.7,SAS,2450000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+0.29,3.52,rodmade01,1994-95,SAS,16.6,5.8,.178,3.8,2.3,All-NBA (3rd),33,NBA,49,32.0,.571,.676,16.8,2.0,0.6,0.5,7.1,SAS,2500000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+1.12,6.22,rodmade01,1995-96,CHI,13.6,6.2,.143,3.2,2.8,,34,NBA,64,32.6,.480,.528,14.9,2.5,0.6,0.4,5.5,CHI,2500000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+0.51,4.69,rodmade01,1996-97,CHI,13.9,6.0,.148,3.2,2.6,,35,NBA,55,35.4,.448,.568,16.1,3.1,0.6,0.3,5.7,CHI,9000000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",+0.44,6.63,rodmade01,1997-98,CHI,12.4,7.8,.131,2.7,3.4,,36,NBA,80,35.7,.431,.550,15.0,2.9,0.6,0.2,4.7,CHI,4500000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",-1.57,0.30,rodmade01,1998-99,LAL,8.0,0.8,.056,-1.2,0.1,,37,NBA,23,28.6,.348,.436,11.2,1.3,0.4,0.5,2.1,LAL,1000000
Dennis Rodman,/players/r/rodmade01.html,1987,2000,Southeastern Oklahoma State University,false,"South Oak Cliff in Dallas, Texas",-2.14,0.03,rodmade01,1999-00,DAL,8.4,0.6,.074,-3.0,-0.1,,38,NBA,12,32.4,.387,.714,14.3,1.2,0.2,0.1,2.8,DAL,
