bbrID,Season,Age,Tm,Lg,G,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,Award
jonesde01,2012-13,22,ORL,NBA,63,12.7,.436,.257,.470,.456,.667,1.7,0.3,0.3,0.3,3.7,
