bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
hassetr01,2001-02,22,Chicago Bulls,NBA,78,28.7,.425,.763,3.3,2.2,0.7,0.6,8.7,10.4,1.5,.033,-2.0,0.0,,332817
hassetr01,2002-03,23,Chicago Bulls,NBA,82,24.4,.367,.745,3.1,1.8,0.5,0.7,4.2,6.0,-0.1,-0.003,-3.2,-0.6,,512435
hassetr01,2003-04,24,Minnesota Timberwolves,NBA,81,28.0,.465,.787,3.2,1.6,0.4,0.7,5.0,8.2,4.0,.084,-0.3,1.0,,638679
hassetr01,2004-05,25,Minnesota Timberwolves,NBA,82,25.2,.474,.789,2.7,1.6,0.4,0.4,6.6,9.3,2.7,.063,-1.8,0.1,,4350000
hassetr01,2005-06,26,Minnesota Timberwolves,NBA,77,32.6,.464,.744,2.8,2.6,0.6,0.4,9.2,9.5,2.3,.044,-2.3,-0.2,,4350000
hassetr01,2006-07,27,Minnesota Timberwolves,NBA,76,29.3,.490,.783,3.2,2.7,0.3,0.3,6.7,9.7,2.6,.056,-1.8,0.1,,4350000
hassetr01,2007-08,28,New Jersey Nets,NBA,63,12.3,.422,.700,1.3,0.7,0.2,0.0,2.0,4.2,0.2,.015,-4.7,-0.5,,4350000
hassetr01,2007-08,28,New Jersey Nets,NBA,37,12.5,.463,.500,1.2,0.7,0.2,0.0,2.1,4.7,0.3,.031,-3.4,-0.2,,4350000
hassetr01,2007-08,28,New Jersey Nets,NBA,26,11.9,.364,.750,1.5,0.6,0.2,0.1,1.8,3.5,-0.1,-0.009,-6.6,-0.4,,4350000
hassetr01,2008-09,29,New Jersey Nets,NBA,53,20.6,.450,.800,2.8,1.0,0.4,0.3,3.7,7.2,0.7,.029,-3.0,-0.3,,4350000
hassetr01,2009-10,30,New Jersey Nets,NBA,52,21.3,.411,.754,2.9,1.0,0.3,0.2,4.5,6.5,-0.1,-0.003,-5.2,-0.9,,4350000
