bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
blackco01,1984-85,21,SEA,NBA,60,9.2,.367,.509,1.6,0.4,0.4,0.1,3.4,6.4,-0.9,-0.081,-8.4,-0.9,,"Crane Technical Preparatory in Chicago, Illinois"
