bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
fordsh02,2005-06,24,PHO,NBA,3,4.3,.667,,1.0,0.0,0.0,0.3,1.3,0.6,0.0,-0.032,-10.3,0.0,
