name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",-0.67,1.47,bensoke01,1977-78,MIL,13.2,1.7,.064,-1.0,0.3,,23,NBA,69,18.7,.465,.652,4.3,1.4,1.0,0.8,7.7,MIL,
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",+1.66,5.74,bensoke01,1978-79,MIL,17.3,6.4,.143,2.8,2.6,,24,NBA,82,26.0,.518,.735,7.1,2.5,1.1,1.0,12.3,MIL,
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",-0.46,2.31,bensoke01,1979-80,TOT,13.1,3.2,.080,0.5,1.2,,25,NBA,73,25.9,.484,.702,6.2,2.4,1.0,1.3,9.6,"MIL,DET",
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",-0.92,1.73,bensoke01,1980-81,DET,15.1,3.1,.075,0.2,1.1,,26,NBA,59,33.2,.473,.772,6.8,2.9,1.2,1.1,15.7,DET,
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",+0.08,3.94,bensoke01,1981-82,DET,14.4,5.2,.101,1.3,2.1,,27,NBA,75,32.9,.505,.804,8.7,2.1,0.9,1.3,12.5,DET,
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",-1.27,0.39,bensoke01,1982-83,DET,13.2,1.1,.092,-0.4,0.2,,28,NBA,21,28.5,.467,.760,7.4,2.3,0.7,0.8,9.9,DET,
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",+0.81,3.88,bensoke01,1983-84,DET,14.0,4.7,.131,1.9,1.7,,29,NBA,82,21.1,.550,.822,5.0,1.6,0.9,0.6,7.1,DET,
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",-0.11,2.27,bensoke01,1984-85,DET,12.6,3.3,.113,0.8,1.0,,30,NBA,72,19.5,.506,.809,4.5,1.3,0.7,0.6,6.6,DET,270000
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",+0.32,2.46,bensoke01,1985-86,DET,13.8,3.2,.116,0.9,1.0,,31,NBA,72,18.7,.484,.795,5.2,1.1,0.8,0.7,6.5,DET,315000
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",-1.28,0.57,bensoke01,1986-87,UTA,11.7,1.7,.089,-1.5,0.1,,32,NBA,73,12.3,.443,.810,3.2,0.5,0.5,0.4,4.5,UTA,
Kent Benson,/players/b/bensoke01.html,1978,1988,Indiana University,false,"Chrysler in New Castle, Indiana",+0.23,0.02,bensoke01,1987-88,CLE,11.8,0.0,.015,-3.0,0.0,,33,NBA,2,6.0,1.000,.500,0.5,0.0,0.5,0.5,2.5,CLE,350000
