name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",-2.91,-0.83,hodgecr01,1982-83,SDC,10.3,0.8,.018,-4.0,-1.0,,22,NBA,76,26.6,.452,.723,1.6,3.6,1.1,0.1,9.9,SDC,
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",-3.24,-0.89,hodgecr01,1983-84,SDC,8.7,0.5,.015,-3.9,-0.8,,23,NBA,76,20.7,.450,.750,1.1,1.5,0.8,0.0,7.8,SDC,
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",+0.25,4.64,hodgecr01,1984-85,MIL,11.8,6.0,.115,0.6,1.7,,24,NBA,82,30.4,.490,.815,2.3,4.3,1.2,0.0,10.6,MIL,100000
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",+1.51,5.64,hodgecr01,1985-86,MIL,13.9,5.3,.147,1.8,1.6,,25,NBA,66,26.3,.500,.872,1.8,3.5,1.1,0.0,10.8,MIL,115000
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",-0.83,2.33,hodgecr01,1986-87,MIL,11.9,4.3,.095,-0.2,1.0,,26,NBA,78,27.5,.462,.891,1.8,3.1,1.0,0.1,10.8,MIL,
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",-2.10,0.21,hodgecr01,1987-88,TOT,12.2,2.4,.078,-2.0,0.0,,27,NBA,66,21.9,.463,.831,1.2,2.3,0.7,0.0,9.5,"MIL,PHO",325000
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",-1.11,1.40,hodgecr01,1988-89,TOT,14.5,2.9,.117,-0.5,0.5,,28,NBA,59,20.4,.472,.842,1.5,2.5,0.7,0.1,9.0,"PHO,CHI",350000
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",-2.21,0.12,hodgecr01,1989-90,CHI,12.5,2.6,.117,-2.3,-0.1,,29,NBA,63,16.7,.438,.909,0.8,1.7,0.5,0.0,6.5,CHI,
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",-1.74,0.41,hodgecr01,1990-91,CHI,12.4,1.7,.099,-3.3,-0.3,,30,NBA,73,11.5,.424,.963,0.6,1.3,0.5,0.0,5.0,CHI,600000
Craig Hodges,/players/h/hodgecr01.html,1983,1992,"California State University, Long Beach",false,"Rich East in Park Forest, Illinois",-2.59,-0.12,hodgecr01,1991-92,CHI,10.4,0.8,.068,-5.0,-0.4,,31,NBA,56,9.9,.384,.941,0.4,1.0,0.3,0.0,4.3,CHI,700000
