name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-2.68,-0.20,bryanma01,1988-89,POR,9.1,1.1,.063,-4.1,-0.4,,NBA,220000,23,56,14.3,.486,.580,3.2,0.6,0.4,0.1,5.0,POR
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-2.30,-0.02,bryanma01,1989-90,POR,9.1,1.0,.088,-3.1,-0.2,,NBA,,24,58,9.7,.458,.560,2.5,0.2,0.3,0.2,2.9,POR
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-1.45,0.52,bryanma01,1990-91,POR,11.2,2.1,.129,-1.9,0.0,,NBA,405000,25,53,14.7,.488,.733,3.6,0.5,0.3,0.2,5.1,POR
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-1.93,0.21,bryanma01,1991-92,POR,11.3,2.1,.125,-0.3,0.3,,NBA,450000,26,56,14.3,.480,.667,3.6,0.7,0.5,0.1,4.1,POR
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-1.69,0.57,bryanma01,1992-93,POR,11.2,3.2,.111,-2.0,0.0,,NBA,1100000,27,80,17.5,.503,.703,4.1,0.5,0.5,0.3,6.0,POR
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-2.54,-0.28,bryanma01,1993-94,POR,9.9,2.3,.076,-3.0,-0.4,,NBA,1300000,28,79,18.2,.482,.692,4.0,0.5,0.4,0.4,5.6,POR
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-0.86,0.63,bryanma01,1994-95,POR,13.2,1.6,.116,-1.5,0.1,,NBA,1400000,29,49,13.4,.526,.651,3.3,0.6,0.4,0.3,5.0,POR
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-1.87,0.50,bryanma01,1995-96,HOU,13.1,3.6,.107,-2.8,-0.3,,NBA,1000000,30,71,22.4,.543,.718,4.9,0.7,0.4,0.3,8.6,HOU
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-1.69,0.44,bryanma01,1996-97,PHO,13.3,2.3,.109,-1.1,0.2,,NBA,1150000,31,41,24.8,.553,.704,5.2,1.1,0.5,0.1,9.3,PHO
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-1.20,0.84,bryanma01,1997-98,PHO,10.2,2.5,.109,-1.1,0.2,,NBA,2250000,32,70,15.9,.484,.768,3.5,0.7,0.5,0.2,4.2,PHO
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-2.89,-0.69,bryanma01,1998-99,CHI,12.1,1.5,.060,-2.7,-0.2,,NBA,2050000,33,45,26.8,.483,.645,5.2,1.1,0.8,0.4,9.0,CHI
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-2.71,-0.65,bryanma01,1999-00,CLE,8.9,2.4,.067,-2.0,0.0,,NBA,2000000,34,75,22.8,.503,.809,4.7,0.8,0.4,0.4,5.7,CLE
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-2.14,0.02,bryanma01,2000-01,DAL,2.1,0.0,.005,-6.6,-0.1,,NBA,2200000,35,18,5.6,.400,.600,1.2,0.2,0.1,0.1,1.1,DAL
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-3.16,-0.20,bryanma01,2001-02,SAS,11.5,0.6,.133,-0.1,0.1,,NBA,1000000,36,30,6.9,.455,.750,1.5,0.3,0.2,0.1,1.9,SAS
Mark Bryant,/players/b/bryanma01.html,1989,2003,Seton Hall University,false,"Columbia in Maplewood, New Jersey",-0.47,0.12,bryanma01,2002-03,TOT,0.4,-0.1,-0.068,-9.7,-0.2,,NBA,1030000,37,16,6.3,.263,.750,1.3,0.3,0.1,0.1,0.8,"PHI,DEN,BOS"
