bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
petrojo01,2005-06,20,Seattle SuperSonics,NBA,68,18.9,.510,.627,4.4,0.2,0.4,0.8,5.2,10.4,1.0,.037,-4.0,-0.7,,936600,
petrojo01,2006-07,21,Seattle SuperSonics,NBA,81,18.6,.516,.649,4.1,0.6,0.5,0.6,6.2,11.6,1.7,.053,-3.1,-0.4,,1006800,
petrojo01,2007-08,22,Seattle SuperSonics,NBA,72,18.2,.419,.736,5.1,0.4,0.5,0.6,6.0,10.0,0.4,.014,-5.5,-1.1,,1077120,
petrojo01,2008-09,23,Denver Nuggets,NBA,49,11.4,.415,.552,3.2,0.3,0.4,0.3,3.3,8.1,0.2,.018,-6.3,-0.6,,1939893,
petrojo01,2008-09,23,Denver Nuggets,NBA,22,15.5,.407,.667,4.3,0.3,0.7,0.2,4.6,9.3,0.1,.019,-6.6,-0.4,,1939893,
petrojo01,2008-09,23,Denver Nuggets,NBA,27,8.0,.429,.429,2.3,0.4,0.1,0.4,2.2,6.4,0.1,.017,-5.6,-0.2,,1939893,
petrojo01,2009-10,24,Denver Nuggets,NBA,36,12.1,.535,.667,3.6,0.4,0.3,0.4,3.4,10.7,0.8,.089,-2.9,-0.1,,884881,
petrojo01,2010-11,25,New Jersey Nets,NBA,77,11.6,.445,.536,2.8,0.6,0.4,0.4,3.5,9.9,0.4,.024,-3.2,-0.3,,3250000,
petrojo01,2011-12,26,New Jersey Nets,NBA,59,15.6,.419,.838,3.8,0.8,0.4,0.4,4.2,10.3,0.7,.034,-4.3,-0.5,,3250000,
petrojo01,2012-13,27,Atlanta Hawks,NBA,31,11.4,.436,.917,3.6,0.5,0.3,0.3,3.5,11.0,0.4,.048,-4.8,-0.2,,3500000,
