bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
tinslja01,2001-02,23,Indiana Pacers,NBA,80,30.5,.380,.704,3.7,8.1,1.7,0.5,9.4,13.4,1.7,.033,-0.5,0.9,,749160,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2002-03,24,Indiana Pacers,NBA,73,30.6,.396,.714,3.6,7.5,1.7,0.2,7.8,13.4,3.7,.079,-0.3,1.0,,805320,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2003-04,25,Indiana Pacers,NBA,52,26.5,.414,.731,2.6,5.8,1.6,0.3,8.3,16.4,4.4,.154,2.8,1.7,,861600,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2004-05,26,Indiana Pacers,NBA,40,32.5,.418,.744,4.0,6.4,2.0,0.3,15.4,18.6,2.8,.102,3.7,1.9,,1554326,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2005-06,27,Indiana Pacers,NBA,42,26.7,.409,.637,3.2,5.0,1.2,0.1,9.3,12.1,0.7,.031,-1.3,0.2,,5400000,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2006-07,28,Indiana Pacers,NBA,72,31.2,.389,.720,3.3,6.9,1.6,0.3,12.8,15.2,2.8,.060,0.3,1.3,,5850000,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2007-08,29,Indiana Pacers,NBA,39,33.2,.380,.720,3.6,8.4,1.7,0.3,11.9,12.8,0.8,.028,-2.0,0.0,,6300000,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2008-09,30,Indiana Pacers,NBA,,,,,,,,,,,,,,,,6750000,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2009-10,31,Indiana Pacers,NBA,38,15.5,.371,.815,1.7,2.8,0.9,0.1,3.5,7.8,-0.3,-0.027,-4.1,-0.3,,5200000,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2010-11,32,Indiana Pacers,NBA,,,,,,,,,,,,,,,,5500000,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2011-12,33,UTA,NBA,37,13.7,.404,.765,1.2,3.3,0.5,0.2,3.7,10.9,0.1,.006,-4.8,-0.4,,,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2012-13,34,UTA,NBA,66,18.5,.368,.692,1.7,4.4,1.0,0.2,3.5,10.6,0.9,.035,-3.0,-0.3,,,"Samuel J. Tilden in Brooklyn, New York"
tinslja01,2013-14,35,UTA,NBA,8,13.8,.200,,1.4,2.9,0.3,0.0,1.1,1.9,-0.3,-0.122,-9.7,-0.2,,,"Samuel J. Tilden in Brooklyn, New York"
