name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
John Brown,/players/b/brownjo01.html,1974,1980,University of Missouri,false,"Dixon in Dixon, Missouri",-2.11,0.01,brownjo01,1976-77,ATL,10.5,1.7,.058,-1.8,0.1,,25,NBA,77,18.2,.457,.807,3.1,1.3,0.6,0.1,5.7,ATL
John Brown,/players/b/brownjo01.html,1974,1980,University of Missouri,false,"Dixon in Dixon, Missouri",-1.45,0.78,brownjo01,1977-78,ATL,11.4,3.7,.110,0.1,0.8,,26,NBA,75,21.3,.474,.825,4.0,1.4,0.7,0.1,7.3,ATL
John Brown,/players/b/brownjo01.html,1974,1980,University of Missouri,false,"Dixon in Dixon, Missouri",-2.64,-0.39,brownjo01,1978-79,CHI,9.4,1.7,.064,-2.6,-0.2,,27,NBA,77,16.4,.479,.857,3.1,1.4,0.2,0.1,5.0,CHI
John Brown,/players/b/brownjo01.html,1974,1980,University of Missouri,false,"Dixon in Dixon, Missouri",-3.90,-0.50,brownjo01,1979-80,TOT,5.1,0.1,.012,-5.7,-0.4,,28,NBA,32,12.0,.352,.792,2.2,0.6,0.1,0.1,3.5,"UTA,ATL"
