bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
andermi01,1988-89,22,SAS,NBA,36,20.3,.417,.695,2.5,4.3,1.2,0.1,5.7,10.5,0.2,.010,-3.4,-0.3,,"George Washington Carver High School of Engineering and Science in Philadelphia, Pennsylvania"
