name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",-0.09,2.50,roberal01,1984-85,SAS,15.3,3.1,.087,2.0,1.7,,22,NBA,79,21.3,.498,.734,3.4,3.5,1.6,0.3,9.2,SAS,
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",+3.50,11.53,roberal01,1985-86,SAS,19.5,8.6,.143,6.6,6.2,All-NBA (2nd),23,NBA,82,35.1,.514,.795,6.3,5.5,3.7,0.5,17.0,SAS,233750
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",+1.75,7.32,roberal01,1986-87,SAS,18.5,5.3,.094,3.9,4.0,,24,NBA,81,33.3,.466,.753,5.2,5.2,3.2,0.4,17.7,SAS,307500
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",+2.25,9.33,roberal01,1987-88,SAS,18.9,5.8,.094,4.0,4.5,,25,NBA,82,36.3,.465,.748,6.1,6.8,3.0,0.8,19.6,SAS,425000
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",+0.87,4.90,roberal01,1988-89,SAS,17.2,4.4,.093,3.8,3.3,,26,NBA,65,35.2,.483,.723,5.9,6.0,3.0,0.6,17.3,SAS,950000
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",+2.43,8.72,roberal01,1989-90,MIL,18.9,7.5,.138,5.5,4.9,,27,NBA,81,32.1,.503,.741,6.9,5.5,2.6,0.2,14.2,MIL,
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",+3.24,10.00,roberal01,1990-91,MIL,18.6,7.7,.142,6.1,5.3,,28,NBA,81,32.1,.485,.757,5.7,5.5,3.0,0.2,13.6,MIL,870000
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",+0.82,5.14,roberal01,1991-92,MIL,15.0,3.6,.071,3.3,3.3,,29,NBA,82,30.0,.430,.763,4.3,4.4,2.6,0.4,12.3,MIL,1033000
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",-0.17,2.86,roberal01,1992-93,TOT,13.2,3.4,.080,2.4,2.2,,30,NBA,69,29.1,.458,.656,3.9,3.8,2.2,0.3,9.0,"MIL,DET",1283000
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",,,roberal01,1993-94,Did Not Play (injury—back),,,,,,,31,NBA,,,,,,,,,,Did Not Play (injury—back),1408000
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",,,roberal01,1994-95,Did Not Play (injury—back),,,,,,,32,,,,,,,,,,,Did Not Play (injury—back),
Alvin Robertson,/players/r/roberal01.html,1985,1996,University of Arkansas,false,"Barberton in Barberton, Ohio",-1.04,2.08,roberal01,1995-96,TOR,12.7,2.8,.054,0.8,1.7,,33,NBA,77,32.2,.470,.677,4.4,4.2,2.2,0.5,9.3,TOR,225000
