bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
parkesm01,2002-03,21,Cleveland Cavaliers,NBA,66,16.7,.402,.831,1.8,2.5,0.7,0.2,6.2,11.3,0.1,.005,-4.4,-0.7,,349458
parkesm01,2003-04,22,"Did Not Play (other pro league—Greece, CBA)",,,,,,,,,,,,,,,,,
parkesm01,2004-05,23,Detroit Pistons,NBA,16,9.0,.419,.692,0.8,0.9,0.3,0.0,3.0,6.0,-0.1,-0.045,-7.0,-0.2,,695046
parkesm01,2004-05,23,Detroit Pistons,NBA,11,10.0,.393,.692,0.8,1.0,0.3,0.0,3.0,6.6,0.0,.009,-6.1,-0.1,,695046
parkesm01,2004-05,23,Detroit Pistons,NBA,5,6.8,.467,,0.6,0.8,0.4,0.0,3.0,4.3,-0.2,-0.218,-9.8,-0.1,,695046
parkesm01,2005-06,24,Los Angeles Lakers,NBA,82,33.8,.447,.694,3.3,3.7,1.7,0.2,11.5,13.4,5.8,.100,1.0,2.1,,745248
parkesm01,2006-07,25,Los Angeles Lakers,NBA,82,30.0,.436,.646,2.5,2.8,1.5,0.1,11.1,11.6,2.3,.045,-1.4,0.4,,798112
parkesm01,2007-08,26,Miami Heat,NBA,28,21.1,.348,.679,1.8,3.0,0.9,0.2,5.9,7.0,-0.6,-0.052,-5.6,-0.5,,2250000
parkesm01,2007-08,26,Miami Heat,NBA,9,20.3,.315,.750,2.1,1.7,0.6,0.3,4.8,5.5,-0.2,-0.060,-6.3,-0.2,,2250000
parkesm01,2007-08,26,Miami Heat,NBA,19,21.5,.362,.667,1.7,3.6,1.0,0.2,6.4,7.6,-0.4,-0.048,-5.3,-0.3,,2250000
