bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
carliri01,1984-85,25,BOS,NBA,38,4.7,.388,.882,0.6,0.7,0.1,0.0,1.8,7.2,-0.1,-0.021,-7.7,-0.3,,"Lisbon Central in Lisbon, New York",
carliri01,1985-86,26,Boston Celtics,NBA,77,9.9,.487,.652,1.0,1.4,0.2,0.1,2.6,7.9,0.9,.056,-3.6,-0.3,,"Lisbon Central in Lisbon, New York",90000
carliri01,1986-87,27,BOS,NBA,42,7.1,.326,.750,0.7,0.8,0.2,0.0,1.9,4.6,-0.3,-0.054,-7.9,-0.4,,"Lisbon Central in Lisbon, New York",
carliri01,1987-88,28,New York Knicks,NBA,26,7.8,.433,.909,0.5,1.2,0.4,0.2,2.8,9.0,0.2,.036,-3.6,-0.1,,"Lisbon Central in Lisbon, New York",100000
carliri01,1988-89,29,New York Knicks,NBA,,,,,,,,,,,,,,,,"Lisbon Central in Lisbon, New York",125000
carliri01,1989-90,30,NJN,NBA,5,4.2,.143,,0.0,1.0,0.2,0.2,0.4,-9.2,-0.2,-0.344,-21.9,-0.1,,"Lisbon Central in Lisbon, New York",
