bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
neumajo01,1976-77,25,"BUF,LAL",NBA,63,14.9,.406,.678,1.1,2.2,0.5,0.2,6.0,11.1,0.0,.000,-5.3,-0.8,,"Overton in Memphis, Tennessee"
neumajo01,1977-78,26,IND,NBA,20,10.8,.407,.722,0.7,1.4,0.3,0.1,4.2,7.4,-0.1,-0.029,-8.0,-0.3,,"Overton in Memphis, Tennessee"
