name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",-1.57,0.10,skilesc01,1986-87,MIL,6.2,-0.2,-0.050,-6.4,-0.2,,22,NBA,13,15.8,.290,.833,2.0,3.5,0.4,0.1,3.8,MIL,
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",-2.21,0.03,skilesc01,1987-88,IND,9.5,0.3,.016,-5.7,-0.7,,23,NBA,51,14.9,.411,.833,1.3,3.5,0.4,0.1,4.4,IND,172000
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",-1.53,0.81,skilesc01,1988-89,IND,12.5,1.3,.040,-3.7,-0.7,,24,NBA,80,19.6,.448,.903,1.9,4.9,0.8,0.0,6.8,IND,192000
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",-1.42,0.89,skilesc01,1989-90,ORL,13.2,2.0,.065,-2.7,-0.2,,25,NBA,70,20.9,.409,.874,2.3,4.8,0.5,0.1,7.7,ORL,
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",+1.31,6.54,skilesc01,1990-91,ORL,17.8,7.0,.124,1.6,2.5,,26,NBA,79,34.4,.445,.902,3.4,8.4,1.1,0.1,17.2,ORL,408000
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",-0.78,2.41,skilesc01,1991-92,ORL,14.4,3.2,.065,-1.4,0.4,,27,NBA,75,31.7,.414,.895,2.7,7.3,1.0,0.1,14.1,ORL,1925000
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",+1.23,7.29,skilesc01,1992-93,ORL,15.2,8.0,.125,1.0,2.3,,28,NBA,78,39.6,.467,.892,3.7,9.4,1.1,0.0,15.4,ORL,1348000
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",-1.16,1.79,skilesc01,1993-94,ORL,13.1,4.4,.091,-2.8,-0.5,,29,NBA,82,28.1,.429,.878,2.3,6.1,0.6,0.0,9.9,ORL,1722000
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",+0.10,3.34,skilesc01,1994-95,WSB,15.7,4.5,.103,-0.9,0.6,,30,NBA,62,33.5,.455,.886,2.6,7.3,1.1,0.1,13.0,WSB,2125000
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State University,false,"Plymouth in Plymouth, Indiana",-1.62,0.11,skilesc01,1995-96,PHI,9.0,0.1,.014,-6.0,-0.2,,31,NBA,10,23.6,.351,.800,1.6,3.8,0.7,0.0,6.3,PHI,
