bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
murdoer01,1991-92,23,Utah Jazz,NBA,50,9.6,.415,.754,1.1,1.8,0.6,0.1,4.1,13.6,0.6,.056,-1.0,0.1,,600000
murdoer01,1992-93,24,Milwaukee Bucks,NBA,79,30.8,.468,.780,3.6,7.6,2.2,0.1,14.4,19.3,6.1,.121,2.4,2.7,,700000
murdoer01,1993-94,25,Milwaukee Bucks,NBA,82,30.9,.468,.813,3.2,6.7,2.4,0.1,15.3,20.3,7.2,.137,3.1,3.3,,800000
murdoer01,1994-95,26,Milwaukee Bucks,NBA,75,28.8,.415,.790,2.9,6.4,1.5,0.2,13.0,17.3,4.3,.096,0.4,1.3,,1000000
murdoer01,1995-96,27,Vancouver Grizzlies,NBA,73,22.9,.416,.797,2.3,4.5,1.8,0.1,8.9,16.2,2.5,.073,0.2,0.9,,2000000
murdoer01,1995-96,27,Vancouver Grizzlies,NBA,9,21.4,.364,.667,1.6,3.9,0.7,0.0,6.9,10.4,0.0,.000,-5.1,-0.1,,2000000
murdoer01,1995-96,27,Vancouver Grizzlies,NBA,64,23.1,.422,.809,2.4,4.6,2.0,0.1,9.1,16.9,2.5,.082,0.9,1.1,,2000000
murdoer01,1996-97,28,DEN,NBA,12,9.5,.455,.917,0.9,2.0,0.8,0.2,3.8,18.1,0.3,.122,-0.7,0.0,,
murdoer01,1997-98,29,Miami Heat,NBA,82,17.0,.422,.801,1.9,2.7,1.3,0.2,6.2,15.7,4.1,.139,1.7,1.3,,272250
murdoer01,1998-99,30,New Jersey Nets,NBA,15,26.7,.395,.808,2.3,4.4,1.5,0.1,7.9,12.3,0.4,.048,-2.8,-0.1,,1750000
murdoer01,1999-00,31,Los Angeles Clippers,NBA,40,17.3,.385,.638,1.9,2.7,1.2,0.1,5.6,12.5,0.1,.008,-3.1,-0.2,,1925000
