name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",-1.61,1.15,theusre01,1978-79,CHI,13.3,3.2,.056,-1.9,0.1,,21,NBA,82,33.6,.480,.761,2.8,5.2,1.1,0.2,16.3,CHI,
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",+0.18,5.05,theusre01,1979-80,CHI,17.0,6.9,.110,1.5,2.7,,22,NBA,82,36.9,.483,.838,4.0,6.3,1.4,0.2,20.2,CHI,
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",+1.58,7.94,theusre01,1980-81,CHI,18.4,9.2,.156,2.1,3.0,,23,NBA,82,34.4,.495,.809,3.5,5.2,1.5,0.2,18.9,CHI,
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",-0.19,4.00,theusre01,1981-82,CHI,16.2,5.3,.090,0.2,1.5,,24,NBA,82,34.6,.469,.808,3.8,5.8,1.1,0.2,18.4,CHI,
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",+1.06,6.46,theusre01,1982-83,CHI,19.2,6.5,.110,1.4,2.4,,25,NBA,82,34.8,.478,.801,3.7,5.9,1.7,0.2,23.8,CHI,
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",-1.34,0.98,theusre01,1983-84,TOT,14.3,1.8,.056,-2.1,0.0,,26,NBA,61,24.6,.419,.762,2.1,5.8,0.8,0.2,12.2,"CHI,KCK",
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",-0.00,3.91,theusre01,1984-85,KCK,17.0,4.6,.086,0.3,1.5,,27,NBA,82,31.0,.487,.863,3.3,8.0,1.2,0.2,16.4,KCK,435000
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",+1.25,7.19,theusre01,1985-86,SAC,17.9,6.4,.105,0.8,2.1,,28,NBA,82,35.6,.480,.827,3.7,9.6,1.4,0.2,18.3,SAC,485000
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",+0.67,5.69,theusre01,1986-87,SAC,17.9,6.2,.104,0.5,1.8,,29,NBA,79,36.4,.472,.867,3.4,8.8,1.0,0.2,20.3,SAC,
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",-1.30,1.83,theusre01,1987-88,SAC,16.5,3.7,.066,-1.1,0.6,,30,NBA,73,36.3,.470,.831,3.2,6.3,0.8,0.2,21.6,SAC,800000
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",+0.51,4.96,theusre01,1988-89,ATL,16.1,5.9,.113,0.8,1.8,,31,NBA,82,30.7,.466,.851,3.0,4.7,1.3,0.2,15.8,ATL,450000
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",-1.66,1.08,theusre01,1989-90,ORL,15.9,2.5,.052,-1.4,0.4,,32,NBA,76,30.9,.439,.853,2.9,5.4,0.8,0.2,18.9,ORL,
Reggie Theus,/players/t/theusre01.html,1979,1991,"University of Nevada, Las Vegas",false,"Inglewood in Inglewood, California",-1.13,2.28,theusre01,1990-91,NJN,14.2,4.7,.076,-1.1,0.7,,33,NBA,81,36.5,.468,.851,2.8,4.7,1.0,0.4,18.6,NJN,765000
