name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1990-91,SEA,13.2,3.4,.073,0.9,1.6,,NBA,1685000,22,82,27.4,.450,.711,3.0,6.4,2.0,0.2,7.2,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1991-92,SEA,13.1,3.9,.074,1.0,1.9,,NBA,1883000,23,81,31.5,.451,.669,3.6,6.2,1.8,0.3,9.4,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1992-93,SEA,17.0,7.8,.147,3.1,3.3,,NBA,2183000,24,82,31.1,.494,.770,3.4,4.9,2.2,0.3,13.5,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1993-94,SEA,17.8,9.3,.155,2.8,3.5,All-NBA (3rd),NBA,2383000,25,82,35.1,.504,.595,3.3,6.0,2.3,0.2,16.5,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1994-95,SEA,21.3,11.7,.187,4.5,5.0,All-NBA (2nd),NBA,2583300,26,82,36.8,.509,.716,3.4,7.1,2.5,0.2,20.6,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1995-96,SEA,19.6,11.5,.174,4.7,5.3,All-NBA (2nd),NBA,2783000,27,81,39.0,.484,.748,4.2,7.5,2.9,0.2,19.3,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1996-97,SEA,21.8,12.9,.193,5.6,6.2,All-NBA (2nd),NBA,10212000,28,82,39.2,.476,.715,4.6,7.1,2.4,0.2,21.8,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1997-98,SEA,21.6,12.5,.190,5.0,5.6,All-NBA (1st),NBA,10514688,29,82,38.4,.453,.744,4.6,8.3,2.3,0.2,19.2,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1998-99,SEA,23.1,7.2,.172,5.4,3.8,All-NBA (2nd),NBA,8715000,30,50,40.2,.434,.721,4.9,8.7,2.2,0.2,21.7,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,1999-00,SEA,23.6,13.9,.195,6.8,7.6,All-NBA (1st),NBA,11020473,31,82,41.8,.448,.735,6.5,8.9,1.9,0.2,24.2,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,2000-01,SEA,22.1,10.8,.160,4.3,5.1,All-NBA (3rd),NBA,12200000,32,79,41.1,.456,.766,4.6,8.1,1.6,0.3,23.1,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,2001-02,SEA,22.9,12.6,.183,4.6,5.5,All-NBA (2nd),NBA,12926493,33,82,40.3,.467,.797,4.8,9.0,1.6,0.3,22.1,SEA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,2002-03,TOT,21.1,9.1,.136,3.2,4.2,,NBA,12636117,34,80,40.1,.454,.710,4.2,8.3,1.7,0.3,20.4,"SEA,MIL"
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,2003-04,LAL,17.3,8.1,.137,2.1,2.9,,NBA,4917000,35,82,34.5,.471,.714,4.2,5.5,1.2,0.2,14.6,LAL
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,2004-05,BOS,15.1,5.4,.102,-0.3,1.1,,NBA,5408700,36,77,33.0,.468,.761,3.1,6.1,1.1,0.2,11.3,BOS
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,2005-06,MIA,10.7,4.1,.085,-0.2,1.0,,NBA,1138500,37,81,28.5,.420,.794,2.9,3.2,0.9,0.1,7.7,MIA
Gary Payton,/players/p/paytoga01.html,1991,2007,Oregon State University,false,"Skyline in Oakland, California",,,paytoga01,2006-07,MIA,9.0,1.3,.042,-3.5,-0.6,,NBA,1178348,38,68,22.1,.393,.667,1.9,3.0,0.6,0.0,5.3,MIA
