bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
clarkea01,2009-10,22,Phoenix Suns,NBA,51,7.5,.371,.722,1.2,0.4,0.1,0.3,2.7,8.5,-0.3,-0.033,-6.9,-0.5,,1766280
clarkea01,2010-11,23,Orlando Magic,NBA,42,11.0,.430,.574,2.4,0.2,0.2,0.4,3.9,10.1,0.3,.030,-6.0,-0.5,,1898760
clarkea01,2010-11,23,Orlando Magic,NBA,9,8.0,.387,.500,1.9,0.4,0.1,0.3,3.2,11.3,0.0,-0.010,-6.9,-0.1,,1898760
clarkea01,2010-11,23,Orlando Magic,NBA,33,11.9,.441,.595,2.5,0.2,0.2,0.5,4.1,9.9,0.3,.038,-5.8,-0.4,,1898760
clarkea01,2011-12,24,Orlando Magic,NBA,45,12.4,.367,.724,2.8,0.4,0.3,0.7,2.7,8.1,0.3,.027,-3.8,-0.3,,1160000
clarkea01,2012-13,25,Los Angeles Lakers,NBA,59,23.1,.440,.697,5.5,1.1,0.6,0.7,7.3,12.4,2.3,.080,-0.9,0.4,,1240000
clarkea01,2013-14,26,Cleveland Cavaliers,NBA,54,14.2,.372,.647,2.6,0.3,0.3,0.5,4.8,9.1,0.3,.020,-4.8,-0.5,,4250000
clarkea01,2013-14,26,Cleveland Cavaliers,NBA,45,15.5,.375,.583,2.8,0.4,0.4,0.4,5.2,8.6,0.2,.014,-4.9,-0.5,,4250000
clarkea01,2013-14,26,Cleveland Cavaliers,NBA,9,7.8,.333,.800,1.8,0.2,0.1,0.7,2.6,13.5,0.1,.080,-3.9,0.0,,4250000
clarkea01,2014-15,27,Brooklyn Nets,NBA,10,9.3,.367,.250,2.3,0.3,0.3,0.4,2.7,6.7,-0.1,-0.037,-6.1,-0.1,,62552
